band_prefix,band_suffix,band_n,sex,territory,year,month,day,presence_absence
2261,89467,226189467,male,35,2011,7,24,NA
2431,85323,243185323,female,35,2011,7,24,1
2431,85323,243185323,female,35,2011,7,25,1
2261,89467,226189467,male,35,2011,7,25,0
2431,85323,243185323,female,35,2011,7,26,NA
2261,89467,226189467,male,35,2011,7,26,1
2261,89467,226189467,male,35,2011,8,3,NA
2431,85323,243185323,female,35,2011,8,3,1
2261,89467,226189467,male,35,2011,8,4,NA
2431,85323,243185323,female,35,2011,8,4,1
2261,89448,226189448,male,36,2011,4,8,1
2261,89448,226189448,male,36,2011,4,18,1
2261,89448,226189448,male,36,2011,4,19,1
2261,89448,226189448,male,36,2011,4,22,1
2261,89448,226189448,male,36,2011,4,29,1
2261,89448,226189448,male,36,2011,5,1,1
2261,89448,226189448,male,36,2011,5,7,NA
2261,89448,226189448,male,36,2011,5,12,1
2261,89448,226189448,male,36,2011,6,4,1
2261,89448,226189448,male,36,2011,6,6,1
2261,89448,226189448,male,36,2011,6,10,1
2261,89448,226189448,male,36,2011,6,12,1
2261,89448,226189448,male,36,2011,7,27,1
2261,89448,226189448,male,36,2011,8,3,0
2261,89456,226189456,male,37,2011,4,8,1
2261,89456,226189456,male,37,2011,4,16,0
2261,89456,226189456,male,37,2011,4,19,1
2261,89456,226189456,male,37,2011,4,20,1
2261,89456,226189456,male,37,2011,4,22,1
2261,89456,226189456,male,37,2011,4,27,1
2261,89456,226189456,male,37,2011,5,1,1
2261,89456,226189456,male,37,2011,5,7,1
2261,89456,226189456,male,37,2011,5,12,1
2261,89456,226189456,male,37,2011,5,29,1
2261,89456,226189456,male,37,2011,6,1,1
2261,89456,226189456,male,37,2011,6,5,0
2261,89456,226189456,male,37,2011,6,9,1
2261,89456,226189456,male,37,2011,6,13,1
2261,89456,226189456,male,37,2011,6,22,1
2261,89456,226189456,male,37,2011,7,19,1
2261,89456,226189456,male,37,2011,7,26,0
2261,89456,226189456,male,37,2011,8,3,1
2261,89498,226189498,male,38,2011,4,8,1
2261,89360,226189360,female,38,2011,4,8,1
2261,89498,226189498,male,38,2011,4,16,1
2261,89360,226189360,female,38,2011,4,16,1
2261,89498,226189498,male,38,2011,4,18,NA
2261,89360,226189360,female,38,2011,4,18,0
2261,89498,226189498,male,38,2011,4,19,1
2261,89360,226189360,female,38,2011,4,19,0
2261,89360,226189360,female,38,2011,4,20,NA
2261,89498,226189498,male,38,2011,4,20,1
2261,89498,226189498,male,38,2011,4,22,1
2261,89360,226189360,female,38,2011,4,22,1
2261,89498,226189498,male,38,2011,4,29,1
2261,89360,226189360,female,38,2011,4,29,1
2261,89498,226189498,male,38,2011,5,4,1
2261,89360,226189360,female,38,2011,5,4,1
2261,89498,226189498,male,38,2011,5,9,1
2261,89360,226189360,female,38,2011,5,9,1
2261,89498,226189498,male,38,2011,5,14,1
2261,89360,226189360,female,38,2011,5,14,1
2261,89498,226189498,male,38,2011,5,19,NA
2261,89360,226189360,female,38,2011,5,19,NA
2261,89498,226189498,male,38,2011,5,24,1
2261,89360,226189360,female,38,2011,5,24,1
2261,89498,226189498,male,38,2011,5,26,NA
2261,89360,226189360,female,38,2011,5,26,NA
2261,89360,226189360,female,38,2011,5,28,NA
2261,89498,226189498,male,38,2011,5,28,1
2261,89498,226189498,male,38,2011,5,30,1
2261,89360,226189360,female,38,2011,5,30,1
2261,89360,226189360,female,38,2011,6,1,NA
2261,89498,226189498,male,38,2011,6,1,1
2261,89498,226189498,male,38,2011,6,4,1
2261,89360,226189360,female,38,2011,6,4,0
2261,89498,226189498,male,38,2011,6,9,NA
2261,89360,226189360,female,38,2011,6,9,1
2261,89498,226189498,male,38,2011,6,10,1
2261,89360,226189360,female,38,2011,6,10,1
2261,89360,226189360,female,38,2011,6,13,NA
2261,89498,226189498,male,38,2011,6,13,1
2261,89498,226189498,male,38,2011,6,22,NA
2261,89360,226189360,female,38,2011,6,22,1
2261,89498,226189498,male,38,2011,6,28,1
2261,89360,226189360,female,38,2011,6,28,1
2261,89498,226189498,male,38,2011,7,3,1
2261,89360,226189360,female,38,2011,7,3,1
2261,89498,226189498,male,38,2011,7,8,1
2261,89360,226189360,female,38,2011,7,8,1
2261,89498,226189498,male,38,2011,7,10,1
2261,89360,226189360,female,38,2011,7,10,1
2261,89498,226189498,male,38,2011,7,13,1
2261,89360,226189360,female,38,2011,7,13,0
2261,89498,226189498,male,38,2011,7,18,1
2261,89360,226189360,female,38,2011,7,18,0
2261,89498,226189498,male,38,2011,7,20,1
2261,89360,226189360,female,38,2011,7,20,1
2261,89360,226189360,female,38,2011,7,24,NA
2261,89498,226189498,male,38,2011,7,24,1
2261,89498,226189498,male,38,2011,7,25,NA
2261,89360,226189360,female,38,2011,7,25,1
2261,89360,226189360,female,38,2011,7,27,NA
2261,89498,226189498,male,38,2011,7,27,1
2261,89498,226189498,male,38,2011,8,3,0
2261,89360,226189360,female,38,2011,8,3,0
2261,89390,226189390,female,39,2011,4,8,NA
2241,30547,224130547,male,39,2011,4,8,1
2241,30547,224130547,male,39,2011,4,16,1
2261,89390,226189390,female,39,2011,4,16,0
2261,89390,226189390,female,39,2011,4,18,NA
2241,30547,224130547,male,39,2011,4,18,1
2241,30547,224130547,male,39,2011,4,19,1
2261,89390,226189390,female,39,2011,4,19,0
2241,30547,224130547,male,39,2011,4,20,1
2261,89390,226189390,female,39,2011,4,20,1
2241,30547,224130547,male,39,2011,4,21,1
2261,89390,226189390,female,39,2011,4,21,1
2241,30547,224130547,male,39,2011,4,23,1
2261,89390,226189390,female,39,2011,4,23,1
2241,30547,224130547,male,39,2011,4,26,NA
2261,89390,226189390,female,39,2011,4,26,1
2241,30547,224130547,male,39,2011,4,28,1
2261,89390,226189390,female,39,2011,4,28,1
2241,30547,224130547,male,39,2011,5,3,1
2261,89390,226189390,female,39,2011,5,3,1
2241,30547,224130547,male,39,2011,5,9,1
2261,89390,226189390,female,39,2011,5,9,1
2241,30547,224130547,male,39,2011,5,10,1
2261,89390,226189390,female,39,2011,5,10,1
2241,30547,224130547,male,39,2011,5,16,1
2261,89390,226189390,female,39,2011,5,16,1
2261,89390,226189390,female,39,2011,5,18,NA
2241,30547,224130547,male,39,2011,5,18,1
2261,89390,226189390,female,39,2011,5,19,NA
2241,30547,224130547,male,39,2011,5,19,1
2241,30547,224130547,male,39,2011,5,23,1
2261,89390,226189390,female,39,2011,5,23,1
2241,30547,224130547,male,39,2011,5,26,NA
2261,89390,226189390,female,39,2011,5,26,NA
2241,30547,224130547,male,39,2011,5,30,1
2261,89390,226189390,female,39,2011,5,30,1
2241,30547,224130547,male,39,2011,6,5,1
2261,89390,226189390,female,39,2011,6,5,1
2241,30547,224130547,male,39,2011,6,9,1
2261,89390,226189390,female,39,2011,6,9,1
2241,30547,224130547,male,39,2011,6,12,1
2261,89390,226189390,female,39,2011,6,12,1
2241,30547,224130547,male,39,2011,6,14,1
2261,89390,226189390,female,39,2011,6,14,1
2241,30547,224130547,male,39,2011,6,20,1
2261,89390,226189390,female,39,2011,6,20,1
2241,30547,224130547,male,39,2011,7,4,NA
2261,89390,226189390,female,39,2011,7,4,NA
2241,30547,224130547,male,39,2011,7,18,1
2261,89390,226189390,female,39,2011,7,18,1
2261,89390,226189390,female,39,2011,7,20,NA
2241,30547,224130547,male,39,2011,7,20,1
2241,30547,224130547,male,39,2011,7,24,0
2261,89390,226189390,female,39,2011,7,24,0
2241,30547,224130547,male,39,2011,7,24,0
2261,89390,226189390,female,39,2011,7,24,0
2261,89390,226189390,female,39,2011,7,25,NA
2241,30547,224130547,male,39,2011,7,25,1
2241,30547,224130547,male,39,2011,8,3,0
2261,89390,226189390,female,39,2011,8,3,0
2431,85054,243185054,male,40,2011,4,8,1
2431,85054,243185054,male,40,2011,4,18,1
2431,85054,243185054,male,40,2011,4,19,1
2431,85054,243185054,male,40,2011,4,21,1
2431,85054,243185054,male,40,2011,4,27,1
2431,85054,243185054,male,40,2011,5,1,1
2431,85054,243185054,male,40,2011,5,11,1
2431,85054,243185054,male,40,2011,5,12,1
2431,85054,243185054,male,40,2011,5,27,1
2431,85054,243185054,male,40,2011,6,12,1
2431,85054,243185054,male,40,2011,6,21,1
2431,85054,243185054,male,40,2011,6,28,1
2431,85054,243185054,male,40,2011,7,19,0
2431,85054,243185054,male,40,2011,7,26,0
2431,85054,243185054,male,40,2011,8,3,0
2261,89486,226189486,male,13A,2011,5,11,1
2261,89486,226189486,male,13A,2011,5,13,1
2261,89486,226189486,male,13A,2011,5,16,1
2261,89486,226189486,male,13A,2011,5,18,1
2261,89486,226189486,male,13A,2011,5,22,1
2261,89486,226189486,male,13A,2011,5,23,1
2261,89486,226189486,male,13A,2011,5,31,1
2261,89486,226189486,male,13A,2011,6,10,1
2261,89486,226189486,male,13A,2011,6,20,1
2261,89486,226189486,male,13A,2011,6,22,1
2261,89486,226189486,male,13A,2011,6,29,1
2261,89486,226189486,male,13A,2011,7,18,1
2261,89486,226189486,male,13A,2011,7,19,1
2261,89486,226189486,male,13A,2011,7,27,0
2261,89486,226189486,male,13A,2011,8,4,0
2431,85011,243185011,male,16A,2011,5,6,1
2431,85011,243185011,male,16A,2011,5,7,1
2431,85011,243185011,male,16A,2011,5,9,1
2431,85011,243185011,male,16A,2011,5,17,0
2431,85011,243185011,male,16A,2011,5,19,0
2431,85011,243185011,male,16A,2011,5,20,1
2431,85011,243185011,male,16A,2011,5,22,1
2431,85011,243185011,male,16A,2011,6,5,1
2431,85011,243185011,male,16A,2011,6,26,0
2431,85011,243185011,male,16A,2011,6,28,1
2431,85011,243185011,male,16A,2011,7,19,1
2431,85011,243185011,male,16A,2011,7,27,0
2431,85011,243185011,male,16A,2011,8,4,1
2261,89118,226189118,male,1,2010,4,9,1
2261,89163,226189163,female,1,2010,4,9,1
2261,89118,226189118,male,1,2010,4,15,1
2261,89163,226189163,female,1,2010,4,15,1
2261,89118,226189118,male,1,2010,4,16,NA
2261,89163,226189163,female,1,2010,4,16,1
2261,89118,226189118,male,1,2010,4,18,1
2261,89163,226189163,female,1,2010,4,18,0
2261,89118,226189118,male,1,2010,4,23,1
2261,89163,226189163,female,1,2010,4,23,1
2261,89118,226189118,male,1,2010,4,30,1
2261,89163,226189163,female,1,2010,4,30,1
2261,89118,226189118,male,1,2010,5,11,1
2261,89163,226189163,female,1,2010,5,11,1
2261,89118,226189118,male,1,2010,5,15,1
2261,89163,226189163,female,1,2010,5,15,1
2261,89118,226189118,male,1,2010,5,22,NA
2261,89163,226189163,female,1,2010,5,22,1
2261,89118,226189118,male,1,2010,5,27,1
2261,89163,226189163,female,1,2010,5,27,0
2261,89118,226189118,male,1,2010,6,3,NA
2261,89163,226189163,female,1,2010,6,3,0
2261,89118,226189118,male,1,2010,6,6,NA
2261,89163,226189163,female,1,2010,6,6,1
2261,89118,226189118,male,1,2010,6,7,0
2261,89163,226189163,female,1,2010,6,7,0
2261,89118,226189118,male,1,2010,6,11,1
2261,89163,226189163,female,1,2010,6,11,0
2261,89118,226189118,male,1,2010,6,12,1
2261,89163,226189163,female,1,2010,6,12,1
2261,89118,226189118,male,1,2010,6,16,NA
2261,89163,226189163,female,1,2010,6,16,1
2261,89118,226189118,male,1,2010,6,21,NA
2261,89163,226189163,female,1,2010,6,21,1
2261,89118,226189118,male,1,2010,7,2,1
2261,89163,226189163,female,1,2010,7,2,1
2261,89118,226189118,male,1,2010,7,11,1
2261,89163,226189163,female,1,2010,7,11,0
2261,89163,226189163,female,1,2010,7,22,1
2261,89118,226189118,male,1,2010,7,22,0
2261,89118,226189118,male,1,2010,7,27,NA
2261,89163,226189163,female,1,2010,7,27,1
2241,30872,224130782,male,2,2010,4,9,1
2261,89327,226189327,female,2,2010,4,9,1
2241,30872,224130782,male,2,2010,4,15,1
2261,89327,226189327,female,2,2010,4,15,1
2241,30872,224130782,male,2,2010,4,23,1
2261,89327,226189327,female,2,2010,4,23,1
2241,30872,224130782,male,2,2010,4,30,1
2261,89327,226189327,female,2,2010,4,30,1
2241,30872,224130782,male,2,2010,5,6,1
2261,89327,226189327,female,2,2010,5,6,1
2241,30872,224130782,male,2,2010,5,11,1
2261,89327,226189327,female,2,2010,5,11,1
2241,30872,224130782,male,2,2010,5,15,1
2261,89327,226189327,female,2,2010,5,15,1
2241,30872,224130782,male,2,2010,5,21,1
2261,89327,226189327,female,2,2010,5,21,1
2241,30872,224130782,male,2,2010,6,5,NA
2261,89327,226189327,female,2,2010,6,5,1
2241,30872,224130782,male,2,2010,6,11,1
2261,89327,226189327,female,2,2010,6,11,1
2241,30872,224130782,male,2,2010,6,14,NA
2261,89327,226189327,female,2,2010,6,14,1
2241,30872,224130782,male,2,2010,6,22,1
2261,89327,226189327,female,2,2010,6,22,1
2241,30872,224130782,male,2,2010,7,1,NA
2261,89327,226189327,female,2,2010,7,1,1
2241,30872,224130782,male,2,2010,7,2,NA
2261,89327,226189327,female,2,2010,7,2,1
2241,30872,224130782,male,2,2010,7,4,1
2261,89327,226189327,female,2,2010,7,4,1
2241,30872,224130782,male,2,2010,7,9,1
2261,89327,226189327,female,2,2010,7,9,0
2241,30872,224130782,male,2,2010,7,14,0
2261,89327,226189327,female,2,2010,7,14,0
2241,30872,224130782,male,2,2010,7,21,0
2261,89327,226189327,female,2,2010,7,21,0
2241,30872,224130782,male,2,2010,7,25,NA
2261,89327,226189327,female,2,2010,7,25,NA
2261,89011,226189011,male,3,2010,4,9,1
2261,89045,226189045,female,3,2010,4,9,1
2261,89011,226189011,male,3,2010,4,15,1
2261,89045,226189045,female,3,2010,4,15,1
2261,89011,226189011,male,3,2010,4,22,NA
2261,89045,226189045,female,3,2010,4,22,NA
2261,89011,226189011,male,3,2010,4,25,1
2261,89045,226189045,female,3,2010,4,25,1
2261,89011,226189011,male,3,2010,5,3,NA
2261,89045,226189045,female,3,2010,5,3,1
2261,89011,226189011,male,3,2010,5,5,NA
2261,89045,226189045,female,3,2010,5,5,1
2261,89045,226189045,female,3,2010,5,10,1
2261,89011,226189011,male,3,2010,5,10,0
2261,89011,226189011,male,3,2010,5,13,1
2261,89045,226189045,female,3,2010,5,13,1
2261,89011,226189011,male,3,2010,5,18,1
2261,89045,226189045,female,3,2010,5,18,0
2261,89011,226189011,male,3,2010,5,24,1
2261,89045,226189045,female,3,2010,5,24,0
2261,89011,226189011,male,3,2010,5,25,1
2261,89045,226189045,female,3,2010,5,25,0
2261,89011,226189011,male,3,2010,6,1,NA
2261,89045,226189045,female,3,2010,6,1,1
2261,89011,226189011,male,3,2010,6,7,NA
2261,89045,226189045,female,3,2010,6,7,1
2261,89011,226189011,male,3,2010,6,13,NA
2261,89116,226189116,female,3,2010,6,13,1
2261,89011,226189011,male,3,2010,6,19,NA
2261,89045,226189045,female,3,2010,6,19,1
2261,89011,226189011,male,3,2010,6,26,1
2261,89045,226189045,female,3,2010,6,26,0
2261,89011,226189011,male,3,2010,7,7,0
2261,89045,226189045,female,3,2010,7,7,0
2261,89011,226189011,male,3,2010,7,9,0
2261,89045,226189045,female,3,2010,7,9,0
2261,89011,226189011,male,3,2010,7,15,0
2261,89116,226189116,female,3,2010,7,15,0
2261,89011,226189011,male,3,2010,7,22,0
2261,89116,226189116,female,3,2010,7,22,0
1761,24551,176124551,male,4,2010,4,9,1
,,ympw,female,4,2010,4,9,1
1761,24551,176124551,male,4,2010,4,11,1
,,ympw,female,4,2010,4,11,1
,,ympw,female,4,2010,4,15,NA
1761,24551,176124551,male,4,2010,4,15,1
1761,24551,176124551,male,4,2010,4,17,1
,,ympw,female,4,2010,4,17,1
1761,24551,176124551,male,4,2010,4,24,1
,,ympw,female,4,2010,4,24,1
1761,24551,176124551,male,4,2010,4,25,1
,,ympw,female,4,2010,4,25,1
1761,24551,176124551,male,4,2010,5,2,NA
,,ympw,female,4,2010,5,2,1
,24551,176124551,male,4,2010,5,4,1
,,ympw,female,4,2010,5,4,1
1761,24551,176124551,male,4,2010,5,13,1
,,ympw,female,4,2010,5,13,1
1761,24551,176124551,male,4,2010,5,14,NA
,,ympw,female,4,2010,5,14,NA
1761,24551,176124551,male,4,2010,5,22,NA
,,ympw,female,4,2010,5,22,NA
1761,24551,176124551,male,4,2010,5,23,1
,,ympw,female,4,2010,5,23,0
1761,24551,176124551,male,4,2010,5,24,1
,,ympw,female,4,2010,5,24,1
1761,24551,176124551,male,4,2010,5,27,1
,,ympw,female,4,2010,5,27,1
1761,24551,176124551,male,4,2010,6,3,1
,,ympw,female,4,2010,6,3,1
1761,24551,176124551,male,4,2010,6,5,NA
,,ympw,female,4,2010,6,5,1
1761,24551,176124551,male,4,2010,6,12,NA
,,ympw,female,4,2010,6,12,NA
1761,24551,176124551,male,4,2010,6,20,1
,,ympw,female,4,2010,6,20,1
1761,24551,176124551,male,4,2010,6,29,1
,,ympw,female,4,2010,6,29,0
1761,24551,176124551,male,4,2010,7,2,1
,,ympw,female,4,2010,7,2,1
1761,24551,176124551,male,4,2010,7,7,1
,,ympw,female,4,2010,7,7,1
1761,24551,176124551,male,4,2010,7,14,0
,,ympw,female,4,2010,7,14,0
1761,24551,176124551,male,4,2010,7,22,0
,,ympw,female,4,2010,7,22,0
2261,89028,226189028,female,5,2010,4,11,NA
2261,89316,226189316,male,5,2010,4,11,1
2261,89316,226189316,male,5,2010,4,15,NA
2261,89028,226189028,female,5,2010,4,15,1
2261,89316,226189316,male,5,2010,4,22,NA
2261,89028,226189028,female,5,2010,4,22,1
2261,89316,226189316,male,5,2010,4,29,1
2261,89028,226189028,female,5,2010,4,29,1
2261,89316,226189316,male,5,2010,5,2,NA
2261,89028,226189028,female,5,2010,5,2,NA
2261,89316,226189316,male,5,2010,5,8,1
2261,89028,226189028,female,5,2010,5,8,1
2261,89316,226189316,male,5,2010,5,12,1
2261,89028,226189028,female,5,2010,5,12,1
2261,89316,226189316,male,5,2010,5,21,1
2261,89028,226189028,female,5,2010,5,21,1
2261,89316,226189316,male,5,2010,5,26,NA
2261,89028,226189028,female,5,2010,5,26,1
2261,89316,226189316,male,5,2010,6,20,1
2261,89028,226189028,female,5,2010,6,20,1
2261,89316,226189316,male,5,2010,6,25,1
2261,89028,226189028,female,5,2010,6,25,0
2261,89316,226189316,male,5,2010,6,29,1
2261,89028,226189028,female,5,2010,6,29,1
2261,89316,226189316,male,5,2010,7,3,1
2261,89028,226189028,female,5,2010,7,3,0
2261,89316,226189316,male,5,2010,7,6,0
2261,89028,226189028,female,5,2010,7,6,0
2261,89316,226189316,male,5,2010,7,9,1
2261,89028,226189028,female,5,2010,7,9,1
2261,89316,226189316,male,5,2010,7,15,1
2261,89028,226189028,female,5,2010,7,15,0
2261,89337,226189337,male,6,2010,4,10,1
2261,89411,226189411,female,6,2010,4,10,0
2261,89337,226189337,male,6,2010,4,11,1
2261,89411,226189411,female,6,2010,4,11,1
2261,89337,226189337,male,6,2010,4,17,1
2261,89411,226189411,female,6,2010,4,17,1
2261,89337,226189337,male,6,2010,4,24,1
2261,89411,226189411,female,6,2010,4,24,1
2261,89337,226189337,male,6,2010,5,1,1
2261,89411,226189411,female,6,2010,5,1,1
2261,89337,226189337,male,6,2010,5,5,1
2261,89411,226189411,female,6,2010,5,5,1
2261,89337,226189337,male,6,2010,5,10,NA
2261,89411,226189411,female,6,2010,5,10,1
2261,89337,226189337,male,6,2010,5,17,1
2261,89411,226189411,female,6,2010,5,17,1
2261,89337,226189337,male,6,2010,5,27,1
2261,89411,226189411,female,6,2010,5,27,1
2261,89337,226189337,male,6,2010,5,30,1
2261,89411,226189411,female,6,2010,5,30,1
2261,89337,226189337,male,6,2010,6,5,NA
2261,89411,226189411,female,6,2010,6,5,1
2261,89337,226189337,male,6,2010,6,11,1
2261,89411,226189411,female,6,2010,6,11,1
2261,89337,226189337,male,6,2010,6,17,NA
2261,89411,226189411,female,6,2010,6,17,1
2261,89337,226189337,male,6,2010,6,23,1
2261,89411,226189411,female,6,2010,6,23,1
2261,89337,226189337,male,6,2010,6,30,NA
2261,89411,226189411,female,6,2010,6,30,1
2261,89337,226189337,male,6,2010,7,11,0
2261,89411,226189411,female,6,2010,7,11,0
2261,89337,226189337,male,6,2010,7,12,NA
2261,89411,226189411,female,6,2010,7,12,1
2261,89411,226189411,female,6,2010,7,13,1
2261,89337,226189337,male,6,2010,7,13,0
2261,89337,226189337,male,6,2010,7,19,0
2261,89411,226189411,female,6,2010,7,19,0
2261,89337,226189337,male,6,2010,7,27,1
2261,89411,226189411,female,6,2010,7,27,1
2261,89337,226189337,male,6,2010,8,18,NA
2261,89411,226189411,female,6,2010,8,18,NA
2261,89357,226189357,male,7,2010,4,9,1
2261,89317,226189317,female,7,2010,4,9,1
2261,89357,226189357,male,7,2010,4,11,1
2261,89317,226189317,female,7,2010,4,11,1
2261,89357,226189357,male,7,2010,4,17,1
2261,89317,226189317,female,7,2010,4,17,1
2261,89357,226189357,male,7,2010,4,24,1
2261,89317,226189317,female,7,2010,4,24,1
2261,89357,226189357,male,7,2010,5,1,NA
2261,89317,226189317,female,7,2010,5,1,1
2261,89357,226189357,male,7,2010,5,4,NA
2261,89317,226189317,female,7,2010,5,4,1
2261,89357,226189357,male,7,2010,5,5,NA
2261,89317,226189317,female,7,2010,5,5,1
2261,89357,226189357,male,7,2010,5,13,NA
2261,89317,226189317,female,7,2010,5,13,1
2261,89357,226189357,male,7,2010,5,23,1
2261,89317,226189317,female,7,2010,5,23,0
2261,89357,226189357,male,7,2010,5,24,1
2261,89317,226189317,female,7,2010,5,24,1
2261,89357,226189357,male,7,2010,5,27,1
2261,89317,226189317,female,7,2010,5,27,1
2261,89357,226189357,male,7,2010,5,28,1
2261,89317,226189317,female,7,2010,5,28,1
2261,89357,226189357,male,7,2010,6,10,NA
2261,89317,226189317,female,7,2010,6,10,1
2261,89357,226189357,male,7,2010,6,16,NA
2261,89317,226189317,female,7,2010,6,16,1
2261,89357,226189357,male,7,2010,6,21,1
2261,89317,226189317,female,7,2010,6,21,1
2261,89357,226189357,male,7,2010,6,23,1
2261,89317,226189317,female,7,2010,6,23,1
2261,89357,226189357,male,7,2010,6,24,NA
2261,89317,226189317,female,7,2010,6,24,1
2261,89357,226189357,male,7,2010,7,4,NA
2261,89317,226189317,female,7,2010,7,4,1
2261,89357,226189357,male,7,2010,7,5,1
2261,89317,226189317,female,7,2010,7,5,1
2261,89357,226189357,male,7,2010,7,10,NA
2261,89317,226189317,female,7,2010,7,10,1
2261,89357,226189357,male,7,2010,7,17,1
2261,89317,226189317,female,7,2010,7,17,0
2261,89357,226189357,male,7,2010,7,23,1
2261,89317,226189317,female,7,2010,7,23,0
2261,89179,226189179,male,8,2010,4,9,1
1961,95812,196195812,female,8,2010,4,9,1
2261,89179,226189179,male,8,2010,4,15,1
1961,95812,196195812,female,8,2010,4,15,1
2261,89179,226189179,male,8,2010,4,16,1
1961,95812,196195812,female,8,2010,4,16,1
2261,89179,226189179,male,8,2010,4,24,0
1961,95812,196195812,female,8,2010,4,24,0
2261,89179,226189179,male,8,2010,4,25,1
1961,95812,196195812,female,8,2010,4,25,1
2261,89179,226189179,male,8,2010,5,4,1
1961,95812,196195812,female,8,2010,5,4,1
2261,89179,226189179,male,8,2010,5,9,1
1961,95812,196195812,female,8,2010,5,9,0
2261,89179,226189179,male,8,2010,5,10,1
1961,95812,196195812,female,8,2010,5,10,1
2261,89179,226189179,male,8,2010,5,15,1
1961,95812,196195812,female,8,2010,5,15,1
2261,89179,226189179,male,8,2010,5,16,1
1961,95812,196195812,female,8,2010,5,16,1
2261,89179,226189179,male,8,2010,5,17,1
1961,95812,196195812,female,8,2010,5,17,1
2261,89179,226189179,male,8,2010,5,23,1
1961,95812,196195812,female,8,2010,5,23,1
2261,89179,226189179,male,8,2010,5,29,NA
1961,95812,196195812,female,8,2010,5,29,1
2261,89179,226189179,male,8,2010,6,2,NA
1961,95812,196195812,female,8,2010,6,2,NA
2261,89179,226189179,male,8,2010,6,10,0
1961,95812,196195812,female,8,2010,6,10,0
2261,89179,226189179,male,8,2010,6,19,1
1961,95812,196195812,female,8,2010,6,19,1
2261,89179,226189179,male,8,2010,6,22,1
1961,95812,196195812,female,8,2010,6,22,1
2261,89179,226189179,male,8,2010,6,26,1
1961,95812,196195812,female,8,2010,6,26,0
2261,89179,226189179,male,8,2010,7,1,1
1961,95812,196195812,female,8,2010,7,1,0
2261,89179,226189179,male,8,2010,7,5,1
1961,95812,196195812,female,8,2010,7,5,0
2261,89179,226189179,male,8,2010,7,7,0
1961,95812,196195812,female,8,2010,7,7,0
2261,89179,226189179,male,8,2010,7,9,0
1961,95812,196195812,female,8,2010,7,9,0
2261,89179,226189179,male,8,2010,7,15,0
1961,95812,196195812,female,8,2010,7,15,0
2241,30565,224130565,male,10,2010,4,9,1
2241,30572,224130572,female,10,2010,4,9,1
2241,30565,224130565,male,10,2010,4,15,1
2241,30572,224130572,female,10,2010,4,15,1
2241,30565,224130565,male,10,2010,4,24,NA
2241,30572,224130572,female,10,2010,4,24,1
2241,30565,224130565,male,10,2010,4,25,1
2241,30572,224130572,female,10,2010,4,25,0
2241,30565,224130565,male,10,2010,5,1,1
2241,30572,224130572,female,10,2010,5,1,1
2241,30565,224130565,male,10,2010,5,5,1
2241,30572,224130572,female,10,2010,5,5,1
2241,30565,224130565,male,10,2010,5,6,1
2241,30572,224130572,female,10,2010,5,6,1
2241,30565,224130565,male,10,2010,5,11,1
2241,30572,224130572,female,10,2010,5,11,1
2241,30565,224130565,male,10,2010,5,15,NA
2241,30572,224130572,female,10,2010,5,15,1
2241,30565,224130565,male,10,2010,5,22,NA
2241,30572,224130572,female,10,2010,5,22,1
2241,30565,224130565,male,10,2010,5,25,1
2241,30572,224130572,female,10,2010,5,25,1
2241,30565,224130565,male,10,2010,5,30,1
2241,30572,224130572,female,10,2010,5,30,1
2241,30565,224130565,male,10,2010,6,8,1
2241,30572,224130572,female,10,2010,6,8,1
2241,30565,224130565,male,10,2010,6,11,1
2241,30572,224130572,female,10,2010,6,11,1
2241,30565,224130565,male,10,2010,6,17,NA
2241,30572,224130572,female,10,2010,6,17,1
2241,30565,224130565,male,10,2010,6,26,NA
2241,30572,224130572,female,10,2010,6,26,NA
2241,30565,224130565,male,10,2010,7,3,1
2241,30572,224130572,female,10,2010,7,3,1
2241,30565,224130565,male,10,2010,7,14,1
2241,30572,224130572,female,10,2010,7,14,1
2241,30565,224130565,male,10,2010,7,20,0
2241,30572,224130572,female,10,2010,7,20,0
2241,30565,224130565,male,10,2010,7,27,0
2241,30572,224130572,female,10,2010,7,27,0
,,,male,11,2010,3,21,1
2261,89355,226189355,female,11,2010,3,21,1
,,,male,11,2010,4,11,0
2261,89355,226189355,female,11,2010,4,11,0
,,,male,11,2010,4,15,1
2261,89355,226189355,female,11,2010,4,15,1
,,,male,11,2010,4,24,1
2261,89355,226189355,female,11,2010,4,24,1
,,,male,11,2010,4,25,1
2261,89355,226189355,female,11,2010,4,25,1
,,,male,11,2010,5,1,NA
2261,89355,226189355,female,11,2010,5,1,1
,,,male,11,2010,5,4,1
2261,89355,226189355,female,11,2010,5,4,1
,,,male,11,2010,5,10,1
2261,89355,226189355,female,11,2010,5,10,1
,,,male,11,2010,5,29,1
2261,89355,226189355,female,11,2010,5,29,1
,,,male,11,2010,6,5,1
2261,89355,226189355,female,11,2010,6,5,1
,,,male,11,2010,6,11,1
2261,89355,226189355,female,11,2010,6,11,1
,,,male,11,2010,6,18,1
2261,89355,226189355,female,11,2010,6,18,1
,,,male,11,2010,6,24,NA
2261,89355,226189355,female,11,2010,6,24,1
,,,male,11,2010,6,30,NA
2261,89355,226189355,female,11,2010,6,30,1
,,,male,11,2010,7,3,NA
2261,89355,226189355,female,11,2010,7,3,1
,,,male,11,2010,7,11,1
